Time,WS,v_europeo_ifs,v_gfs,v_meteoblue,WD,d_europeo_ifs,d_gfs,d_meteoblue
2025-10-03 00:00:00,0.598,0.9,0.61,0.82462114,311.9,87,261,14.03624
2025-10-03 01:00:00,1.141,0.4,0.51,0.5,279.6,120,79,360.0
2025-10-03 02:00:00,1.461,0.42,0.9,0.3,328.7,135,360,360.0
2025-10-03 03:00:00,0.512,0.18,1.5,0.41231057,13.93,124,307,345.96375
2025-10-03 04:00:00,1.179,0.49,0.58,0.5830952,321.3,114,329,329.03625
2025-10-03 05:00:00,0.834,0.93,0.64,0.6708204,274.5,74,321,333.43497
2025-10-03 06:00:00,1.268,0.94,0.86,0.6324555,249.0,58,306,341.56506
2025-10-03 07:00:00,1.081,0.88,0.45,0.70710677,257.9,43,333,8.130096
2025-10-03 08:00:00,1.161,0.65,0.41,1.1,294.6,32,346,360.0
2025-10-03 09:00:00,1.187,1.17,1.32,1.5231546,293.6,31,9,336.8014
2025-10-03 10:00:00,0.772,1.63,2.45,2.5495098,275.5,342,348,311.8202
2025-10-03 11:00:00,1.311,2.13,3.91,3.4205263,320.8,336,320,307.875
2025-10-03 12:00:00,1.562,2.77,5.17,3.8183768,329.9,343,319,315.0
2025-10-03 13:00:00,1.637,2.89,5.75,4.1012197,330.7,342,320,315.0
2025-10-03 14:00:00,2.766,2.85,5.97,4.031129,335.3,338,320,313.99493
2025-10-03 15:00:00,2.491,3.59,5.3,3.6124785,336.9,351,328,318.36646
2025-10-03 16:00:00,2.083,3.89,6.18,3.443835,340.5,344,321,334.17902
2025-10-03 17:00:00,2.316,3.45,5.98,3.5902646,337.4,338,322,347.125
2025-10-03 18:00:00,2.04,3.13,5.24,3.7121422,346.2,340,325,355.36456
2025-10-03 19:00:00,1.69,3.11,4.52,3.4234486,335.3,341,335,353.29016
2025-10-03 20:00:00,0.849,2.8,2.62,3.1575305,354.3,1,342,349.04596
2025-10-03 21:00:00,0.436,3.41,2.67,3.1780496,17.38,11,347,347.27567
2025-10-03 22:00:00,0.621,2.99,2.66,3.4234486,21.69,18,340,353.29016
2025-10-03 23:00:00,0.263,2.64,3.01,3.5014284,18.67,15,345,358.36343
2025-10-04 00:00:00,0.491,2.77,3.68,3.4014704,29.03,13,338,358.3153
2025-10-04 01:00:00,0.709,2.84,3.18,3.324154,42.6,24,336,353.08878
2025-10-04 02:00:00,0.906,2.62,2.92,3.2557642,41.07,29,338,349.38034
2025-10-04 03:00:00,1.058,2.73,2.51,2.9614186,29.74,28,331,348.31064
2025-10-04 04:00:00,1.434,3.07,2.86,2.6019223,359.1,12,324,357.79742
2025-10-04 05:00:00,0.38,3.26,2.42,2.5317976,24.33,349,336,9.090271
2025-10-04 06:00:00,0.247,3.49,2.19,2.376973,53.75,347,336,14.620865
2025-10-04 07:00:00,0.234,3.08,1.84,2.529822,30.98,352,347,18.434952
2025-10-04 08:00:00,0.933,3.0,1.91,3.6,359.6,3,354,360.0
2025-10-04 09:00:00,1.291,2.65,2.83,3.8118236,318.2,359,352,355.48602
2025-10-04 10:00:00,2.304,3.25,3.79,4.002499,344.9,357,348,347.00537
2025-10-04 11:00:00,2.731,4.07,5.07,4.3863425,337.1,344,338,335.77228
2025-10-04 12:00:00,3.258,4.67,6.13,4.632494,332.9,339,332,327.3391
2025-10-04 13:00:00,3.013,4.43,6.69,4.560702,329.8,342,328,322.12503
2025-10-04 14:00:00,3.29,4.63,7.21,4.5343137,344.5,342,326,318.57635
2025-10-04 15:00:00,3.143,4.45,6.63,4.103657,331.8,334,326,316.97495
2025-10-04 16:00:00,2.718,4.27,6.6,3.6878178,332.1,334,325,310.60132
2025-10-04 17:00:00,2.216,4.26,5.86,3.04795,332.1,338,323,311.0091
2025-10-04 18:00:00,1.822,3.56,4.55,2.8319604,347.1,336,327,312.1376
2025-10-04 19:00:00,1.716,2.66,3.47,1.9416488,344.5,340,319,325.4915
2025-10-04 20:00:00,1.551,1.46,2.33,1.6124516,332.2,352,301,352.875
2025-10-04 21:00:00,0.468,1.28,1.62,1.4317821,230.6,309,292,12.094757
2025-10-04 22:00:00,1.954,1.1,1.08,1.3928387,315.2,321,304,21.037506
2025-10-04 23:00:00,0.624,1.45,0.82,1.0,23.61,333,346,360.0
2025-10-05 00:00:00,1.01,1.03,0.72,1.118034,18.87,337,326,280.30487
2025-10-05 01:00:00,0.133,0.99,0.71,2.2472205,68.07,330,8,237.72437
2025-10-05 02:00:00,1.018,1.59,1.0,3.522783,97.9,246,360,214.59229
2025-10-05 03:00:00,0.447,1.7,1.27,3.758989,71.69,230,315,208.61046
2025-10-05 04:00:00,0.934,1.98,1.21,3.535534,132.2,229,294,208.73979
2025-10-05 05:00:00,1.544,1.98,0.94,3.3615472,157.4,214,238,202.75098
2025-10-05 06:00:00,1.679,1.22,1.63,3.238827,148.6,199,191,188.88066
2025-10-05 07:00:00,2.085,1.3,2.1,3.5057096,146.2,180,177,176.7295
2025-10-05 08:00:00,1.704,1.6,2.31,3.748333,158.1,178,175,170.78897
2025-10-05 09:00:00,2.243,1.45,3.21,3.6055512,286.3,176,184,176.82018
2025-10-05 10:00:00,2.02,2.07,3.91,3.4132097,347.8,195,183,185.04245
2025-10-05 11:00:00,0.835,2.43,3.92,3.2572994,287.4,212,186,197.8787
2025-10-05 12:00:00,3.197,2.35,3.67,3.2202485,294.1,209,191,205.76933
2025-10-05 13:00:00,2.784,2.69,3.77,3.6359317,303.1,209,202,211.50427
2025-10-05 14:00:00,2.217,3.24,4.66,4.494441,292.4,205,203,212.27565
2025-10-05 15:00:00,2.072,4.13,5.79,5.905929,234.6,191,198,208.30077
2025-10-05 16:00:00,3.033,4.45,7.08,7.31642,178.7,188,199,201.65599
2025-10-05 17:00:00,3.823,5.12,8.64,8.516455,158.8,192,196,195.66817
2025-10-05 18:00:00,3.866,6.15,9.02,8.747571,163.5,193,195,190.53918
2025-10-05 19:00:00,2.742,6.62,8.83,8.1154175,135.3,193,193,183.53229
2025-10-05 20:00:00,2.788,6.47,8.2,7.3109508,128.1,188,189,176.86365
2025-10-05 21:00:00,2.431,5.99,6.3,6.530697,134.0,187,181,168.518
2025-10-05 22:00:00,2.27,5.71,6.2,6.103278,158.7,183,182,161.86192
2025-10-05 23:00:00,3.154,5.85,5.22,6.3245554,168.7,179,175,161.56505
2025-10-06 00:00:00,2.012,5.95,4.16,5.7775426,148.6,179,170,156.54097
2025-10-06 01:00:00,1.777,5.95,3.96,5.3665633,186.5,179,170,153.43495
2025-10-06 02:00:00,2.278,6.0,4.03,5.0537114,147.7,179,166,152.92792
2025-10-06 03:00:00,1.142,6.05,3.91,5.0537114,165.1,178,167,152.92792
2025-10-06 04:00:00,3.258,5.6,3.91,4.9193497,184.3,181,167,153.43495
2025-10-06 05:00:00,0.992,5.31,3.93,4.9193497,132.0,183,165,153.43495
2025-10-06 06:00:00,0.2,5.1,3.98,4.9193497,29.64,178,162,153.43495
2025-10-06 07:00:00,0.0,4.2,4.05,4.9193497,0.0,179,160,153.43495
2025-10-06 08:00:00,0.133,4.0,3.81,3.905125,133.6,181,157,166.67548
2025-10-06 09:00:00,1.5,3.4,3.23,5.115662,340.5,179,158,175.5154
2025-10-06 10:00:00,1.915,3.32,3.85,6.0,337.8,173,171,180.0
2025-10-06 11:00:00,2.573,4.21,4.4,7.410803,353.1,177,179,183.09406
2025-10-06 12:00:00,3.739,5.35,6.49,8.521151,189.2,180,190,184.0377
2025-10-06 13:00:00,3.749,6.2,8.16,8.980535,190.4,179,187,187.67897
2025-10-06 14:00:00,3.063,6.5,9.36,9.4541,198.7,182,190,190.35905
2025-10-06 15:00:00,3.506,6.97,10.1,9.633795,205.4,185,188,189.5601
2025-10-06 16:00:00,3.355,7.13,9.96,9.390421,198.5,186,186,187.95752
2025-10-06 17:00:00,3.023,7.1,9.52,9.044888,196.0,186,189,185.71059
2025-10-06 18:00:00,2.351,6.59,9.53,8.309633,164.8,186,193,182.75911
2025-10-06 19:00:00,2.063,6.08,8.97,7.5006666,183.8,186,194,179.2361
2025-10-06 20:00:00,1.683,6.7,8.34,7.034913,160.0,181,190,174.28941
2025-10-06 21:00:00,0.85,6.75,6.05,6.3788714,155.7,180,188,170.98068
2025-10-06 22:00:00,0.61,6.75,4.9,6.0016665,96.6,179,181,169.439
2025-10-06 23:00:00,1.599,6.8,4.12,5.707013,170.3,180,174,168.88696
2025-10-07 00:00:00,1.006,6.55,3.93,5.531727,202.6,182,173,167.47119
2025-10-07 01:00:00,0.987,6.05,3.71,5.3366656,127.6,180,175,167.00539
2025-10-07 02:00:00,1.203,5.2,3.71,5.1662364,144.7,178,175,165.42578
2025-10-07 03:00:00,0.22,4.95,4.14,4.5221677,66.46,182,172,161.96571
2025-10-07 04:00:00,0.093,5.05,3.93,4.0804415,64.38,182,173,162.89728
2025-10-07 05:00:00,0.972,5.27,4.03,3.7696154,133.6,176,166,158.1986
2025-10-07 06:00:00,0.632,4.54,4.25,3.49285,63.02,166,156,156.37062
2025-10-07 07:00:00,0.508,3.6,4.16,3.4176016,177.7,170,153,159.44395
2025-10-07 08:00:00,1.015,3.31,2.96,3.4525354,4.241,184,168,169.99202
2025-10-07 09:00:00,1.733,3.43,2.82,4.119466,348.4,188,186,185.5722
2025-10-07 10:00:00,2.228,3.25,3.7,5.4571056,356.1,178,182,193.7816
2025-10-07 11:00:00,1.989,3.86,4.87,7.0092797,336.2,184,189,194.03624
2025-10-07 12:00:00,2.151,4.6,5.69,8.1024685,296.0,182,198,192.83562
2025-10-07 13:00:00,2.76,5.14,6.05,8.755569,207.1,187,202,193.87753
2025-10-07 14:00:00,2.241,5.69,7.13,8.755569,195.6,190,202,193.87753
2025-10-07 15:00:00,1.675,6.37,6.82,8.489994,358.2,191,202,195.01836
2025-10-07 16:00:00,1.048,5.73,6.26,8.036168,311.0,192,200,196.63095
2025-10-07 17:00:00,1.84,5.73,6.26,7.569016,0.926,196,205,195.3215
2025-10-07 18:00:00,2.447,5.54,6.67,6.806614,238.8,197,210,190.15427
2025-10-07 19:00:00,1.681,4.81,4.3,4.925444,178.2,192,211,185.82634
2025-10-07 20:00:00,0.925,5.12,2.34,3.4,127.5,185,200,180.0
2025-10-07 21:00:00,0.848,4.31,2.61,2.8160255,98.5,183,176,173.88449
2025-10-07 22:00:00,0.162,3.25,3.1,2.828427,131.9,179,159,171.8699
2025-10-07 23:00:00,0.232,2.9,2.66,2.6476402,260.2,178,160,169.11447
2025-10-08 00:00:00,0.117,2.61,2.33,2.34094,122.7,163,155,160.01689
2025-10-08 01:00:00,0.58,2.33,2.1,2.1540658,119.7,149,155,158.1986
2025-10-08 02:00:00,1.013,2.07,1.63,2.0248456,137.0,160,169,159.77515
2025-10-08 03:00:00,0.0,1.91,1.92,1.7492856,0.0,174,152,149.03624
2025-10-08 04:00:00,0.626,2.36,1.97,1.5264337,132.4,175,150,148.3925
2025-10-08 05:00:00,0.652,2.45,2.11,1.3416408,123.1,160,149,153.43495
2025-10-08 06:00:00,0.431,2.04,2.37,1.3000001,126.7,158,152,157.38013
2025-10-08 07:00:00,1.009,1.71,2.33,1.2206556,119.2,165,149,145.00798
2025-10-08 08:00:00,0.974,1.68,1.7,0.44721362,330.5,163,152,333.43497
2025-10-08 09:00:00,1.039,0.55,0.61,1.3341664,5.112,360,189,282.99463
2025-10-08 10:00:00,1.888,0.96,0.92,2.2022717,334.1,309,283,272.60257
2025-10-08 11:00:00,1.135,1.1,1.39,3.1016126,280.5,330,291,268.1524
2025-10-08 12:00:00,3.113,1.68,2.42,3.4525354,334.4,333,300,259.992
2025-10-08 13:00:00,3.396,2.12,2.78,3.544009,344.4,317,300,253.61046
2025-10-08 14:00:00,4.065,1.59,2.75,3.4539833,337.4,294,303,247.89056
2025-10-08 15:00:00,3.52,1.45,2.92,3.0413814,341.1,311,308,242.59244
2025-10-08 16:00:00,2.995,1.31,2.56,2.5238857,341.6,313,309,236.30994
2025-10-08 17:00:00,3.725,1.14,1.68,1.9209373,347.3,308,287,231.3402
2025-10-08 18:00:00,1.998,0.52,1.4,1.6278821,344.0,287,270,227.48956
2025-10-08 19:00:00,0.874,0.35,1.66,1.3453624,235.6,82,295,228.01279
2025-10-08 20:00:00,0.0,0.65,1.8,0.98488575,0.0,58,289,203.9625
2025-10-08 21:00:00,0.462,0.91,0.54,0.9,107.1,84,248,180.0
2025-10-08 22:00:00,1.315,0.53,0.22,0.82462114,10.1,49,207,165.96376
2025-10-08 23:00:00,0.931,0.61,0.64,0.6708204,301.0,125,231,153.43495
2025-10-09 00:00:00,0.135,0.92,0.64,0.60827625,10.28,112,141,170.53767
2025-10-09 01:00:00,0.673,0.74,0.82,0.6,23.24,132,166,180.0
2025-10-09 02:00:00,0.856,1.11,1.04,0.4,333.6,172,197,180.0
2025-10-09 03:00:00,0.451,1.22,0.82,0.3,112.5,145,194,180.0
2025-10-09 04:00:00,0.31,1.4,0.57,0.22360681,254.1,145,225,206.56505
2025-10-09 05:00:00,0.66,1.14,0.41,0.22360681,88.5,142,166,206.56505
2025-10-09 06:00:00,0.684,1.01,0.42,0.0,247.3,147,225,180.0
2025-10-09 07:00:00,1.218,0.56,0.58,0.22360681,297.7,153,239,26.565033
2025-10-09 08:00:00,0.403,0.4,0.41,1.431782,297.9,83,284,335.22485
2025-10-09 09:00:00,1.316,0.68,0.92,2.408319,311.8,17,311,318.36646
2025-10-09 10:00:00,1.9,1.54,1.94,3.0610456,336.4,347,305,308.3675
2025-10-09 11:00:00,1.429,2.02,2.91,3.4885528,279.7,330,311,297.29956
2025-10-09 12:00:00,1.385,2.27,3.8,3.4785054,321.7,320,305,288.43497
2025-10-09 13:00:00,2.247,2.23,4.89,3.2984846,336.2,320,301,284.03625
2025-10-09 14:00:00,1.668,2.28,4.96,3.1256998,329.6,322,289,277.3524
2025-10-09 15:00:00,1.696,2.8,3.67,3.0016663,313.7,333,296,268.09085
2025-10-09 16:00:00,1.48,2.13,3.35,2.942788,291.8,321,297,260.2176
2025-10-09 17:00:00,1.001,1.98,2.91,2.9274564,319.5,304,311,262.14667
2025-10-09 18:00:00,0.776,1.77,3.16,2.745906,298.6,295,305,259.50854
2025-10-09 19:00:00,0.679,1.25,2.33,1.746425,287.9,307,317,256.7595
2025-10-09 20:00:00,0.68,1.14,1.79,0.5,359.5,337,333,323.13013
2025-10-09 21:00:00,0.81,0.68,0.7,0.98488575,342.5,17,270,23.962494
2025-10-09 22:00:00,1.155,0.63,0.14,1.0,332.7,29,135,36.86989
2025-10-09 23:00:00,0.477,0.32,0.54,0.56568545,314.1,51,338,44.999985
2025-10-10 00:00:00,0.774,0.34,0.71,0.28284273,246.2,63,315,44.999985
2025-10-10 01:00:00,0.802,0.47,0.92,0.2,238.1,108,319,360.0
2025-10-10 02:00:00,0.239,0.74,1.12,0.31622776,333.7,132,297,341.56506
2025-10-10 03:00:00,0.434,0.36,0.85,0.44721362,274.1,106,315,333.43497
2025-10-10 04:00:00,0.136,0.56,0.58,0.53851646,279.1,63,329,338.1986
2025-10-10 05:00:00,0.747,0.49,0.5,0.72801095,301.9,24,323,344.0546
2025-10-10 06:00:00,0.49,0.65,0.82,0.86023253,279.6,58,346,324.46234
2025-10-10 07:00:00,0.0,0.85,0.73,0.7211103,0.0,69,286,326.30994
2025-10-10 08:00:00,0.866,0.64,0.94,1.0,282.0,51,328,360.0
2025-10-10 09:00:00,1.403,0.7,1.17,1.421267,331.0,356,301,320.7106
2025-10-10 10:00:00,1.602,1.24,2.02,1.9697715,286.6,284,290,293.9625
2025-10-10 11:00:00,1.836,1.36,2.69,2.376973,301.1,298,318,292.24902
2025-10-10 12:00:00,1.958,1.25,3.78,2.5495098,325.2,307,307,295.55997
2025-10-10 13:00:00,1.714,1.74,4.24,2.6925824,307.6,309,313,291.8014
2025-10-10 14:00:00,1.671,2.1,4.58,3.0805843,321.9,308,306,283.13403
2025-10-10 15:00:00,1.983,1.99,4.28,3.6055512,315.4,282,307,266.8202
2025-10-10 16:00:00,1.583,2.35,3.58,3.9217343,307.2,266,300,250.641
2025-10-10 17:00:00,1.85,2.2,2.31,3.4669871,334.5,240,288,236.7683
2025-10-10 18:00:00,1.214,2.18,1.22,2.8319604,310.9,233,261,227.86241
2025-10-10 19:00:00,0.463,2.09,2.1,2.3345237,305.6,222,205,226.73572
2025-10-10 20:00:00,0.629,2.34,1.91,1.9697715,130.8,214,174,203.9625
2025-10-10 21:00:00,1.814,3.06,2.35,2.302173,171.3,208,168,182.48955
2025-10-10 22:00:00,1.007,3.07,2.71,2.6,143.8,192,176,180.0
2025-10-10 23:00:00,1.854,3.4,2.81,2.8071337,181.4,190,184,175.91438
2025-10-11 00:00:00,1.173,3.03,3.34,2.6683328,184.2,188,171,167.00539
2025-10-11 01:00:00,1.709,1.59,3.61,2.1931713,174.3,152,132,155.77225
2025-10-11 02:00:00,0.928,2.25,3.3,2.1377556,135.4,201,178,169.2157
2025-10-11 03:00:00,1.129,1.84,2.86,2.2022715,138.0,137,155,140.52754
2025-10-11 04:00:00,1.175,1.65,2.79,2.3706539,168.1,180,165,152.35402
2025-10-11 05:00:00,1.82,2.42,3.08,2.758623,161.1,162,167,136.4688
2025-10-11 06:00:00,1.611,2.8,3.37,2.9154758,149.4,170,168,149.03624
2025-10-11 07:00:00,0.937,3.11,3.81,3.4525354,163.4,175,157,169.99202
2025-10-11 08:00:00,0.327,3.86,3.67,3.733631,311.0,177,163,159.62357
2025-10-11 09:00:00,1.929,3.73,4.3,4.8259716,337.7,168,168,174.05313
2025-10-11 10:00:00,1.916,3.91,5.2,6.1008196,341.1,167,169,179.0608
2025-10-11 11:00:00,2.322,4.27,5.51,6.9115844,328.6,174,177,183.31778
2025-10-11 12:00:00,2.275,4.36,5.73,7.641989,350.8,176,186,186.009
2025-10-11 13:00:00,2.276,4.75,7.0,8.471717,202.5,178,190,187.46057
2025-10-11 14:00:00,4.003,5.15,8.49,8.895505,209.9,188,195,188.40337
2025-10-11 15:00:00,3.93,5.89,8.76,8.910667,191.6,196,199,189.03949
2025-10-11 16:00:00,2.96,5.63,9.02,8.994442,175.7,198,195,188.31027
2025-10-11 17:00:00,4.147,5.55,8.96,8.856636,160.9,199,191,186.48308
2025-10-11 18:00:00,1.944,5.97,8.63,8.820431,157.4,196,190,183.9005
2025-10-11 19:00:00,1.829,5.61,8.23,8.20061,143.9,189,196,179.3013
2025-10-11 20:00:00,2.184,5.95,9.48,7.9630394,166.0,180,194,172.78574
2025-10-11 21:00:00,2.549,5.81,8.24,7.8447433,152.4,172,186,168.97655
2025-10-11 22:00:00,1.444,5.92,5.6,7.2780495,160.3,171,181,167.30042
2025-10-11 23:00:00,0.702,5.6,3.95,6.6219335,346.2,172,171,165.12431
2025-10-12 00:00:00,0.342,4.88,3.59,6.0440054,102.7,174,167,163.66396
2025-10-12 01:00:00,0.201,4.22,3.67,5.700877,68.89,174,163,164.74487
2025-10-12 02:00:00,0.114,3.71,3.45,5.4120235,49.85,175,170,163.90918
2025-10-12 03:00:00,0.494,4.25,3.57,4.838388,118.2,179,169,161.93953
2025-10-12 04:00:00,0.437,4.2,3.67,4.2720017,96.3,181,169,159.44395
2025-10-12 05:00:00,0.509,4.1,3.69,3.7161808,87.4,178,167,156.19406
2025-10-12 06:00:00,1.14,3.97,3.35,3.443835,116.0,174,170,154.179
2025-10-12 07:00:00,0.613,3.07,3.16,3.130495,114.9,173,162,153.43495
2025-10-12 08:00:00,0.661,3.1,2.82,1.8439089,13.36,179,157,167.47119
2025-10-12 09:00:00,1.363,2.06,2.21,2.570992,337.1,162,175,193.49573
2025-10-12 10:00:00,1.537,1.66,1.91,3.2649658,331.8,187,174,207.34988
2025-10-12 11:00:00,1.997,1.66,2.02,4.0249224,348.3,185,189,206.56505
2025-10-12 12:00:00,3.283,1.8,2.06,4.792703,348.3,199,203,203.35556
2025-10-12 13:00:00,3.377,2.44,2.12,5.60803,335.8,199,225,201.99113
2025-10-12 14:00:00,2.861,3.37,2.2,6.332456,347.0,198,219,201.29735
2025-10-12 15:00:00,3.052,4.78,3.45,6.706713,347.3,200,210,200.05609
2025-10-12 16:00:00,2.975,4.81,5.34,6.6098413,344.2,199,193,197.61258
2025-10-12 17:00:00,1.923,4.89,6.1,6.5000005,345.6,202,190,194.25003
2025-10-12 18:00:00,3.307,4.69,6.22,6.280127,175.6,202,206,189.16235
